date;heure;PA01H;LOGNES;MELUN;VILLEM;CERGY;PA13;RUR-E;RUR-NO;RUR-SE;ULIS;CHAMP;PA18;MANT;RUR_S;RUR-SO;VITRY;MONTG;NEUIL;RUR-NE;RAMBO;EIFF3;RUR_N;TREMB
;;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3;microg/m3
2020-03-24;11;70;79;69;74;71;70;76;69;73;74;75;70;59;75;71;73;71;68;79;76;73;77;78
2020-03-24;12;75;85;71;81;76;75;81;74;81;79;80;76;64;81;78;82;79;73;84;81;80;83;82
2020-03-24;13;83;87;75;86;83;83;85;79;80;86;83;84;72;85;84;82;79;81;86;86;87;87;87
2020-03-24;14;86;92;82;89;92;88;92;87;88;88;87;88;78;84;89;84;85;84;90;91;92;91;89
2020-03-24;15;88;97;86;95;95;94;94;91;95;91;93;92;84;88;92;91;89;89;92;91;95;94;94
2020-03-24;16;89;98;86;94;97;96;90;92;95;97;95;93;87;93;97;94;92;91;93;92;97;97;94
2020-03-24;17;89;96;87;93;96;92;88;91;96;95;92;92;87;90;99;95;90;88;93;98;96;95;93
2020-03-24;18;85;92;85;89;93;88;86;88;94;93;90;87;80;87;93;91;86;82;86;96;94;88;86
2020-03-24;19;78;86;75;84;85;83;73;81;89;87;78;79;71;83;87;84;78;78;76;90;92;83;76
2020-03-24;20;74;78;68;79;78;75;63;76;84;84;72;75;76;79;86;74;76;72;79;88;89;82;61
2020-03-24;21;71;79;66;77;76;73;68;69;78;80;66;71;73;68;84;78;71;72;70;85;85;79;56
2020-03-24;22;70;76;61;75;72;71;68;65;72;75;68;66;69;67;80;76;69;69;68;82;81;76;43
2020-03-24;23;68;75;57;72;67;70;63;65;68;71;66;63;66;58;76;73;67;66;72;76;78;74;53
2020-03-24;24;67;75;56;71;67;68;63;66;68;70;67;69;61;57;73;67;65;66;74;72;77;74;49
2020-03-25;1;65;72;53;69;69;68;52;62;66;68;67;68;57;56;71;65;62;67;73;70;76;72;48
2020-03-25;2;64;72;49;67;66;67;59;63;65;66;68;66;50;52;68;63;61;64;72;67;75;70;52
2020-03-25;3;62;70;47;63;60;65;52;63;63;65;66;65;52;53;66;61;60;64;72;65;74;69;41
2020-03-25;4;60;68;48;62;49;62;50;62;62;62;62;61;42;54;64;62;55;59;71;64;74;68;38
2020-03-25;5;59;67;46;59;45;61;49;62;62;58;53;44;49;50;63;57;49;52;68;59;71;66;37
2020-03-25;6;51;63;42;54;44;53;45;63;61;59;40;12;45;52;62;57;40;24;65;57;70;62;18
2020-03-25;7;29;62;49;52;45;51;58;63;59;58;43;16;50;50;61;48;38;25;64;56;64;61;15
2020-03-25;8;43;69;62;61;52;55;68;63;67;62;60;30;56;63;64;59;58;35;59;66;58;63;44
2020-03-25;9;60;74;64;68;63;61;73;68;71;69;68;45;63;67;71;68;64;40;64;71;59;63;67
2020-03-25;10;60;79;65;72;65;67;77;71;76;72;72;61;65;74;77;n/d;70;50;72;77;58;72;74
2020-03-25;11;68;84;72;77;71;71;80;77;80;73;79;65;73;80;79;n/d;75;55;76;83;67;78;76
2020-03-25;12;73;86;79;80;78;78;82;82;84;78;80;72;80;82;80;74;81;67;79;78;76;82;80
2020-03-25;13;79;88;85;83;82;80;85;85;89;83;83;79;83;86;80;78;84;75;84;85;81;87;84
2020-03-25;14;80;90;86;86;86;83;86;87;92;86;85;79;84;91;88;83;84;79;88;91;82;91;87
2020-03-25;15;88;95;86;90;92;88;92;90;94;87;90;90;87;91;88;86;85;84;95;91;90;95;94
2020-03-25;16;107;102;89;98;94;95;94;92;97;93;95;93;89;90;90;94;92;88;99;93;94;99;99
2020-03-25;17;106;103;93;100;96;98;92;93;101;97;98;96;90;93;95;97;96;94;100;96;99;101;100
2020-03-25;18;106;102;90;96;90;97;86;87;102;98;95;91;87;95;98;98;97;92;96;99;102;94;95
2020-03-25;19;71;92;83;85;80;87;60;77;94;96;87;72;77;88;98;85;90;77;89;97;83;88;81
2020-03-25;20;62;82;71;69;75;77;59;77;84;84;72;69;75;81;93;74;77;71;78;90;80;83;75
2020-03-25;21;53;70;68;71;73;70;74;75;86;77;63;67;78;72;84;68;71;63;74;81;82;80;63
2020-03-25;22;49;68;70;71;69;69;68;71;87;74;57;55;73;75;78;67;71;56;70;77;86;80;58
2020-03-25;23;60;66;70;69;65;74;58;68;87;77;50;65;63;74;77;66;73;52;69;75;89;77;55
2020-03-25;24;58;68;69;64;63;72;65;68;82;79;53;60;53;70;80;69;72;52;69;81;89;76;55
2020-03-26;1;62;66;67;70;65;73;65;71;79;78;61;61;50;67;82;70;61;52;71;81;92;79;55
2020-03-26;2;62;66;65;71;67;74;64;73;75;78;69;63;52;65;82;72;57;52;73;72;91;73;62
2020-03-26;3;54;70;58;71;65;73;66;71;71;78;68;67;67;64;74;75;69;52;71;63;90;65;63
2020-03-26;4;52;70;57;68;66;72;62;66;67;77;64;66;68;63;70;72;70;55;69;67;82;69;61
2020-03-26;5;55;67;57;63;64;72;65;69;70;75;59;61;69;66;70;70;64;48;70;64;81;67;60
2020-03-26;6;55;62;54;58;63;68;63;69;69;73;56;55;70;67;70;66;64;36;69;61;77;68;50
2020-03-26;7;57;64;54;53;62;67;66;64;70;71;54;50;70;67;69;62;67;41;68;59;76;64;53
2020-03-26;8;62;70;65;66;65;68;70;66;74;73;62;59;67;71;73;67;69;51;71;66;73;66;66
2020-03-26;9;72;80;74;78;74;76;75;75;80;77;75;72;73;78;82;75;76;66;79;79;78;80;77
2020-03-26;10;77;83;75;80;77;79;80;80;83;81;78;79;79;80;83;79;77;72;80;85;81;84;81
2020-03-26;11;79;86;78;84;83;83;83;83;85;83;82;81;80;82;85;82;81;76;83;85;82;88;83
2020-03-26;12;82;90;82;86;88;86;85;88;87;87;86;83;85;86;87;86;85;80;87;88;86;90;87
2020-03-26;13;86;92;84;90;91;89;86;90;90;91;88;88;89;88;91;89;87;87;90;91;89;94;91
2020-03-26;14;89;96;88;94;94;92;89;94;93;94;92;92;92;91;93;93;91;90;93;95;93;96;94
2020-03-26;15;90;98;90;96;97;94;93;96;96;96;94;93;94;94;96;95;92;90;95;98;94;100;95
2020-03-26;16;91;99;91;97;101;96;93;98;97;97;94;95;95;94;97;95;92;91;98;99;96;103;98
2020-03-26;17;92;100;92;98;102;96;91;98;97;97;95;96;96;94;99;95;93;91;99;98;101;103;99
2020-03-26;18;92;97;89;95;96;96;81;96;96;96;92;95;96;91;97;95;91;89;93;98;104;101;95
2020-03-26;19;83;87;78;82;85;91;54;87;90;89;78;85;89;85;96;84;85;80;83;94;97;92;77
2020-03-26;20;73;77;63;71;76;83;39;77;70;84;58;68;83;80;94;76;70;67;80;88;94;95;58
2020-03-26;21;62;69;64;63;70;77;46;77;69;79;70;58;79;72;90;67;61;56;85;76;97;84;44
2020-03-26;22;57;61;61;56;67;66;53;74;73;75;62;53;73;70;88;66;56;56;81;66;93;74;60
2020-03-26;23;59;59;57;52;66;69;56;75;66;71;51;55;50;68;77;64;56;57;76;67;91;71;50
2020-03-26;24;56;61;55;58;66;58;38;72;59;64;66;55;45;64;75;61;52;49;69;68;89;67;52
2020-03-27;1;54;61;53;53;67;48;44;72;56;59;58;51;51;55;70;56;53;45;66;63;85;67;48
2020-03-27;2;52;57;47;34;67;53;51;71;56;52;50;37;46;50;67;52;50;40;64;57;74;70;43
2020-03-27;3;52;53;42;25;63;54;58;68;52;51;44;39;51;48;65;49;43;28;62;58;75;69;43
2020-03-27;4;46;51;41;24;56;52;53;66;53;52;34;38;45;45;66;48;42;25;60;55;69;66;38
2020-03-27;5;41;47;38;11;54;50;49;62;57;49;26;36;40;41;65;47;39;26;53;54;49;62;32
2020-03-27;6;36;45;33;13;50;41;47;59;48;48;19;34;34;39;66;39;34;22;49;51;40;56;27
2020-03-27;7;40;44;39;21;47;34;51;55;49;45;19;31;35;40;63;39;21;29;44;49;42;55;28
2020-03-27;8;41;51;41;30;47;41;55;56;56;48;32;37;46;46;65;41;35;36;42;58;33;55;41
2020-03-27;9;47;58;51;45;55;46;60;60;65;57;45;42;54;59;70;48;45;33;46;68;40;58;51
2020-03-27;10;55;64;58;56;64;57;65;70;72;66;58;50;71;61;75;55;49;53;52;74;58;64;57
2020-03-27;11;64;72;66;66;73;66;73;78;83;74;66;65;81;72;85;67;63;66;63;83;71;74;72
2020-03-27;12;78;83;77;82;84;79;81;86;89;87;82;77;82;83;92;78;76;79;79;93;82;83;82
2020-03-27;13;83;88;79;87;85;85;83;88;94;91;85;84;88;87;96;87;85;84;86;97;86;87;85
2020-03-27;14;86;96;83;89;90;87;87;94;95;98;90;87;91;89;101;91;87;88;89;102;92;93;89
2020-03-27;15;87;98;89;90;94;87;91;96;94;99;91;89;94;94;103;91;89;89;88;100;93;97;90
2020-03-27;16;87;94;91;90;95;88;91;96;98;98;91;90;97;95;101;91;88;89;91;102;93;100;88
2020-03-27;17;86;92;88;85;96;87;91;94;99;96;86;86;92;92;102;87;85;89;87;102;95;101;86
2020-03-27;18;83;89;80;84;91;85;77;91;97;93;80;79;85;85;99;82;81;86;82;99;94;96;81
2020-03-27;19;74;78;74;70;76;80;59;84;83;90;63;61;76;76;98;78;73;76;75;93;88;89;72
2020-03-27;20;62;63;63;53;69;74;48;81;79;82;55;53;74;69;97;68;64;66;74;86;71;83;62
2020-03-27;21;57;59;53;40;66;71;26;78;67;73;43;51;78;62;92;66;51;56;68;69;82;76;58
2020-03-27;22;55;60;44;39;61;59;42;69;62;67;43;52;57;49;83;63;51;53;60;67;62;67;50
2020-03-27;23;51;59;31;41;59;51;55;67;55;63;34;50;53;45;77;56;44;47;51;67;61;63;47
2020-03-27;24;53;52;17;44;57;49;35;66;52;58;36;46;44;44;71;48;41;43;48;63;55;61;37
2020-03-28;1;49;48;14;39;57;47;43;67;52;54;31;48;45;43;63;47;39;35;48;57;47;60;38
2020-03-28;2;41;45;7;34;52;48;35;65;50;51;20;40;36;38;59;46;37;34;45;54;39;58;28
2020-03-28;3;37;38;11;34;48;43;31;61;44;49;32;34;32;36;52;47;36;30;45;47;26;53;26
2020-03-28;4;39;34;2;34;44;42;23;59;37;47;35;35;31;35;50;40;35;28;44;49;29;48;24
2020-03-28;5;31;26;0;28;42;36;18;55;30;44;29;26;32;33;46;36;33;23;40;45;30;44;17
2020-03-28;6;29;19;0;21;39;30;11;52;26;42;23;19;30;27;41;26;27;17;36;40;23;41;4
2020-03-28;7;27;19;3;23;35;28;15;47;28;42;20;21;28;27;34;26;21;18;33;43;30;40;8
2020-03-28;8;30;33;24;25;36;31;31;46;39;39;27;25;37;38;37;33;31;26;33;44;31;42;24
2020-03-28;9;37;41;32;33;42;36;42;46;49;44;34;37;40;45;54;38;38;31;37;53;34;46;37
2020-03-28;10;45;52;39;43;51;45;52;56;59;56;43;43;48;50;60;45;43;39;44;61;41;54;46
2020-03-28;11;55;62;49;55;57;54;65;63;77;62;55;57;57;68;68;57;51;55;52;69;59;62;57
2020-03-28;12;68;75;66;68;69;68;79;72;85;75;68;67;70;77;80;69;64;62;67;77;70;74;69
2020-03-28;13;77;88;80;81;83;78;88;88;102;87;82;79;88;90;86;80;78;79;78;86;80;84;84
2020-03-28;14;84;92;90;90;90;88;97;94;106;96;92;87;94;99;100;88;89;86;93;98;87;91;90
2020-03-28;15;88;104;95;94;95;94;99;97;111;100;97;90;95;105;106;95;95;89;93;105;92;98;94
2020-03-28;16;91;100;98;98;99;96;96;101;111;99;97;95;100;104;104;98;95;94;97;102;97;105;98
2020-03-28;17;96;102;91;101;104;99;97;104;109;102;99;101;102;100;103;98;95;100;100;104;101;110;103
2020-03-28;18;98;105;92;103;100;104;101;97;100;106;103;99;98;93;105;103;100;101;104;105;104;103;106
2020-03-28;19;86;104;95;99;87;93;101;88;101;103;100;89;88;95;103;97;101;89;97;102;96;94;97
2020-03-28;20;80;90;93;86;83;85;96;85;103;92;86;83;86;98;95;85;89;81;83;93;86;85;86
2020-03-28;21;70;82;80;77;79;76;86;79;94;84;79;76;80;83;86;77;80;74;75;87;78;79;77
2020-03-28;22;67;77;70;73;78;72;73;79;82;78;74;72;78;77;81;73;74;72;72;80;75;78;74
2020-03-28;23;68;73;65;72;77;73;70;78;72;77;72;74;78;72;79;73;72;71;70;79;73;78;72
2020-03-28;24;69;73;64;71;79;73;73;80;79;76;71;74;80;70;78;73;71;72;71;80;72;78;72
2020-03-29;1;68;74;65;71;79;73;74;80;80;75;71;74;80;70;78;73;70;71;71;80;70;77;71
2020-03-29;2;69;75;66;71;79;73;75;80;81;74;72;75;79;71;78;73;71;70;73;79;72;78;73
2020-03-29;3;72;80;69;74;78;77;79;77;77;80;77;78;77;72;80;77;76;74;74;81;76;77;74
2020-03-29;4;71;78;73;75;83;76;78;81;80;79;75;74;82;76;81;77;74;72;74;81;72;79;75
2020-03-29;5;71;82;71;76;81;76;76;80;80;79;76;76;82;75;82;77;77;74;77;84;75;81;76
2020-03-29;6;70;80;74;76;77;76;78;78;79;82;77;72;78;79;85;78;78;73;75;84;73;78;75
2020-03-29;7;68;78;72;72;79;73;72;81;82;79;73;72;80;79;81;74;75;70;74;80;74;80;73
2020-03-29;8;74;80;70;77;80;78;70;81;79;82;76;79;81;77;84;79;75;76;78;83;81;82;78
2020-03-29;9;75;85;73;79;81;78;75;82;81;85;79;80;82;79;84;81;79;78;81;85;80;83;78
2020-03-29;10;77;87;76;82;83;81;78;84;85;85;82;81;83;82;86;84;81;79;83;87;82;85;81
2020-03-29;11;81;88;79;83;87;84;81;88;85;88;83;85;86;86;89;87;84;81;84;90;85;87;82
2020-03-29;12;79;88;79;84;85;83;80;85;86;87;83;85;85;85;89;85;83;81;85;90;83;86;82
2020-03-29;13;81;89;81;85;84;83;82;83;86;88;85;86;82;84;88;85;84;81;85;88;86;88;83
2020-03-29;14;80;88;82;83;86;84;82;86;89;88;83;86;85;85;89;85;84;82;85;88;86;90;82
2020-03-29;15;80;89;81;84;86;84;80;88;88;89;83;86;88;83;91;85;84;83;84;89;87;89;83
2020-03-29;16;79;85;77;81;86;83;77;87;85;88;81;84;86;84;90;85;83;81;81;89;84;86;80
2020-03-29;17;74;80;74;77;82;78;n/d;84;81;83;77;79;84;81;87;80;78;76;77;87;81;83;76
2020-03-29;18;72;78;71;75;81;77;n/d;82;78;81;75;76;81;76;83;77;75;75;77;85;79;83;74
2020-03-29;19;71;78;69;73;80;76;72;79;74;79;74;74;80;73;82;75;74;73;76;84;75;81;73
2020-03-29;20;69;77;69;73;76;74;71;77;74;78;73;75;78;73;80;74;73;72;74;82;74;78;72
2020-03-29;21;68;76;68;72;74;73;70;75;72;76;71;73;77;72;78;73;70;70;72;79;71;77;71
2020-03-29;22;66;74;66;69;72;71;70;73;71;73;69;71;75;71;77;71;69;69;73;77;67;75;68
2020-03-29;23;65;74;66;68;72;69;68;71;70;71;71;69;73;71;75;69;71;66;71;75;69;73;66
2020-03-29;24;64;72;65;66;72;67;67;71;69;70;65;67;71;69;73;68;67;65;65;73;66;72;64
2020-03-30;1;63;68;63;65;71;67;67;70;68;69;64;68;71;68;71;67;64;65;65;71;67;71;63
2020-03-30;2;64;69;62;66;70;67;67;70;68;70;65;69;70;63;71;67;62;64;67;71;70;70;64
2020-03-30;3;62;70;62;66;70;66;66;69;68;70;65;67;70;64;70;66;65;64;66;70;70;70;64
2020-03-30;4;62;69;61;63;68;66;65;68;66;69;63;64;68;66;70;65;62;62;66;69;68;68;63
2020-03-30;5;59;69;60;61;66;63;65;66;66;69;61;61;66;64;70;62;60;58;65;69;68;67;62
2020-03-30;6;57;66;58;58;64;59;64;65;66;68;57;59;64;63;69;60;58;56;63;67;66;65;59
2020-03-30;7;57;66;57;56;65;59;63;65;66;67;56;58;63;64;69;59;57;55;62;67;65;65;59
2020-03-30;8;60;66;60;63;67;63;64;67;67;68;62;64;65;65;69;64;63;60;67;69;68;69;63
2020-03-30;9;66;73;65;69;71;69;67;72;70;73;66;70;70;69;74;70;69;66;71;74;72;74;69
2020-03-30;10;70;77;68;75;75;74;72;75;73;76;73;74;75;72;77;74;73;68;74;79;76;78;75
2020-03-30;11;73;79;73;75;78;76;74;79;77;80;75;75;78;77;81;78;75;70;75;83;78;80;75
2020-03-30;12;74;80;74;77;81;77;75;82;81;80;75;77;81;79;81;77;76;72;78;84;80;84;77
2020-03-30;13;78;83;76;82;84;81;77;84;83;82;78;81;83;79;83;81;78;77;82;85;83;87;82
2020-03-30;14;80;86;78;85;86;83;80;86;83;86;82;86;84;80;86;84;80;81;85;88;86;88;86
2020-03-30;15;82;88;80;86;86;85;83;85;85;89;84;87;84;82;89;87;84;82;85;90;87;90;84
2020-03-30;16;81;90;82;84;86;85;84;87;88;89;85;85;86;85;90;86;84;81;86;91;88;89;83
2020-03-30;17;81;89;82;87;87;86;82;87;88;88;85;87;86;85;90;87;85;81;87;90;89;89;84
2020-03-30;18;80;89;79;83;84;85;79;82;89;88;84;86;81;84;89;87;84;74;85;91;90;87;83
2020-03-30;19;73;84;75;77;78;80;75;78;84;87;79;79;75;78;89;81;82;71;78;89;85;84;74
2020-03-30;20;67;77;71;72;72;74;77;74;76;81;72;72;74;77;84;75;77;68;72;81;80;80;70
2020-03-30;21;64;70;70;69;71;71;75;70;78;77;67;71;69;74;77;72;70;67;69;78;79;73;66
2020-03-30;22;63;66;70;66;73;70;71;67;76;74;63;67;69;72;73;70;65;62;65;75;75;71;62
2020-03-30;23;57;63;68;62;68;65;66;63;75;72;61;59;67;69;72;67;63;57;61;72;70;69;56
2020-03-30;24;57;63;64;58;65;63;60;64;73;68;57;62;65;65;66;63;61;55;57;67;70;63;50
2020-03-31;1;54;59;56;55;63;60;56;64;71;64;53;59;65;58;63;60;57;52;51;64;65;63;45
2020-03-31;2;49;56;53;50;64;57;48;63;66;62;49;55;66;53;62;58;52;47;51;59;63;62;38
2020-03-31;3;46;48;48;45;61;54;47;61;60;59;46;52;64;50;60;53;43;44;50;54;65;57;38
2020-03-31;4;45;45;43;41;57;48;45;60;59;55;41;47;60;48;55;51;41;42;47;49;61;52;36
2020-03-31;5;41;39;38;39;53;43;47;56;55;49;35;40;54;48;53;43;34;36;45;47;56;50;31
2020-03-31;6;33;36;42;26;47;44;45;52;52;48;27;34;44;46;50;39;27;25;45;39;53;46;22
2020-03-31;7;32;39;42;26;47;41;47;50;53;51;33;31;44;46;49;39;32;34;42;40;55;44;31
2020-03-31;8;43;51;50;46;53;48;57;58;61;55;46;44;56;54;53;48;48;38;51;50;56;52;48
2020-03-31;9;58;65;61;64;68;60;65;69;66;62;60;57;64;63;60;61;60;52;68;60;61;69;65
2020-03-31;10;68;75;68;72;72;72;70;72;75;71;70;72;70;71;70;72;71;65;72;67;74;72;70
2020-03-31;11;72;79;74;77;77;78;76;76;82;81;77;77;73;78;81;80;78;72;75;79;78;76;74
2020-03-31;12;75;84;78;80;82;80;78;80;89;86;78;78;78;83;88;82;79;71;81;88;82;84;78
2020-03-31;13;79;88;80;85;86;84;80;85;89;88;84;83;83;86;89;85;82;77;85;92;86;89;84
2020-03-31;14;84;91;83;89;88;88;86;86;92;90;88;89;85;88;91;91;87;83;87;93;90;90;88
2020-03-31;15;85;94;86;92;89;91;87;88;96;93;90;90;86;90;93;92;89;86;90;95;91;92;89
2020-03-31;16;86;95;89;93;91;92;89;90;97;95;92;91;86;92;96;93;90;86;93;97;93;94;92
2020-03-31;17;87;97;89;93;90;93;88;89;95;95;92;92;88;92;97;93;90;82;94;97;94;93;94
2020-03-31;18;87;96;87;93;85;93;83;86;93;95;92;91;85;90;96;91;90;86;92;96;97;85;91
2020-03-31;19;77;92;80;79;78;86;63;83;89;92;88;79;83;84;94;88;87;73;67;95;89;75;65
2020-03-31;20;58;71;64;61;69;64;44;72;86;82;65;60;75;79;92;71;80;54;61;87;69;70;57
2020-03-31;21;55;64;55;59;64;61;43;67;81;65;58;59;67;71;82;64;60;46;58;70;66;66;55
2020-03-31;22;53;59;56;56;59;59;46;63;74;63;55;56;64;65;63;62;58;35;58;63;65;65;51
2020-03-31;23;53;58;47;58;57;58;44;60;64;62;55;53;59;56;60;60;57;51;57;59;67;64;51
2020-03-31;24;50;56;44;59;56;58;42;59;56;60;53;51;53;49;59;56;54;46;56;55;65;60;46
2020-04-01;1;47;58;44;53;54;57;43;56;51;58;51;50;43;48;59;55;54;47;55;52;70;55;37
2020-04-01;2;44;56;41;49;50;55;45;51;49;55;47;45;45;48;57;51;55;41;52;45;70;51;27
2020-04-01;3;41;50;32;36;46;55;41;46;45;51;37;40;43;45;55;47;50;36;50;40;73;48;31
2020-04-01;4;33;43;40;25;41;40;38;42;50;48;26;37;8;47;50;40;47;20;50;39;71;45;17
2020-04-01;5;26;39;43;19;37;25;37;42;56;42;22;28;2;47;42;31;36;16;50;37;71;43;6
2020-04-01;6;24;34;28;12;33;19;37;40;43;33;13;26;3;47;40;23;30;15;50;31;75;41;6
2020-04-01;7;27;40;38;18;33;29;42;42;50;33;22;23;15;50;42;28;36;22;49;30;75;42;13
2020-04-01;8;31;49;54;36;42;44;59;49;65;41;43;29;39;61;48;41;44;26;50;47;63;56;40
2020-04-01;9;n/d;61;60;53;52;51;66;55;73;59;53;35;57;69;58;54;64;34;58;62;51;56;59
2020-04-01;10;n/d;77;69;74;65;65;75;68;82;73;70;59;64;76;72;71;78;45;75;77;60;70;69
2020-04-01;11;n/d;90;80;84;81;83;84;83;86;84;86;79;82;n/d;85;86;85;72;87;85;84;86;85
2020-04-01;12;n/d;96;85;92;91;90;87;91;91;91;93;89;89;n/d;88;92;89;82;91;86;90;92;91
2020-04-01;13;93;99;89;95;94;95;90;96;97;98;94;94;90;86;95;96;91;89;95;91;93;95;95
2020-04-01;14;93;103;93;99;96;96;93;95;100;100;99;94;93;92;98;98;95;92;95;95;93;100;97
2020-04-01;15;97;104;95;101;100;97;97;100;102;100;100;96;96;97;100;100;98;96;97;102;97;102;100
2020-04-01;16;98;105;96;101;99;98;97;101;104;100;100;98;97;100;102;100;99;95;99;103;98;103;101
2020-04-01;17;99;106;97;100;97;97;96;99;104;100;99;96;96;100;104;98;98;93;93;104;100;96;97
2020-04-01;18;93;98;96;93;89;93;86;89;103;99;93;86;93;96;104;93;96;88;83;105;96;91;88
2020-04-01;19;77;87;77;79;77;78;52;81;96;94;80;74;79;83;104;81;86;76;79;94;86;88;75
2020-04-01;20;68;78;73;66;68;69;43;78;81;84;69;66;73;77;98;76;73;68;79;86;77;85;69
2020-04-01;21;65;68;68;59;65;66;49;73;94;77;60;65;75;71;87;72;66;64;73;79;56;80;67
2020-04-01;22;63;70;65;56;65;60;44;71;78;73;56;64;73;67;83;67;59;65;66;73;60;75;62
2020-04-01;23;67;69;60;65;60;64;50;67;66;69;64;68;71;62;78;65;60;65;69;68;73;74;63
2020-04-01;24;66;71;53;61;63;63;52;67;66;67;63;65;62;57;72;67;65;65;68;69;66;70;58
2020-04-02;1;61;67;55;55;67;63;52;69;63;69;60;62;53;56;72;64;64;62;64;67;60;69;56
2020-04-02;2;61;66;54;52;71;60;48;70;60;64;51;58;43;57;69;63;59;60;62;66;62;71;53
2020-04-02;3;56;58;52;40;69;58;43;66;60;58;47;56;46;54;65;61;55;56;56;61;62;71;47
2020-04-02;4;60;56;47;41;61;57;41;66;57;53;39;53;52;54;67;53;51;42;52;63;60;72;34
2020-04-02;5;55;45;37;36;57;57;42;64;55;54;42;47;45;51;68;50;49;42;52;59;53;73;36
2020-04-02;6;47;41;33;33;47;50;41;66;52;54;34;33;32;44;66;43;48;35;54;54;41;74;20
2020-04-02;7;41;46;30;36;51;39;41;74;52;54;40;31;33;44;62;38;46;36;53;57;65;78;30
2020-04-02;8;54;55;41;51;58;55;51;83;57;61;50;46;48;54;77;52;54;36;55;73;65;82;53
2020-04-02;9;67;72;54;65;69;67;63;82;65;80;62;63;59;n/d;88;69;68;47;71;89;67;87;71
2020-04-02;10;82;88;71;83;82;81;75;88;77;86;79;82;70;75;90;82;74;73;84;92;80;87;85
2020-04-02;11;85;94;81;88;86;84;84;89;88;90;87;81;79;84;92;86;85;82;84;92;87;88;85
2020-04-02;12;83;93;83;88;87;82;89;90;94;92;87;78;83;87;92;86;86;81;80;92;86;90;83
2020-04-02;13;88;92;86;88;84;n/d;90;88;96;94;86;82;83;93;92;88;85;85;82;95;89;87;87
2020-04-02;14;88;94;84;90;80;87;87;83;97;95;89;83;81;96;94;91;88;83;85;96;88;85;84
2020-04-02;15;84;92;83;85;77;83;85;82;98;94;87;79;78;96;93;88;90;78;84;94;85;83;80
2020-04-02;16;79;86;84;81;80;77;83;86;98;88;81;77;82;96;88;85;84;73;81;89;82;83;78
2020-04-02;17;78;83;78;77;84;74;81;88;98;85;75;73;85;92;84;81;79;72;81;87;81;86;76
2020-04-02;18;81;80;71;78;80;77;78;85;88;84;74;74;80;80;79;82;77;78;79;85;84;87;76
2020-04-02;19;80;80;67;78;75;79;73;83;80;81;76;77;74;55;79;83;77;74;75;84;84;84;67
2020-04-02;20;78;81;62;72;72;74;65;78;64;81;74;73;68;55;75;81;78;71;72;82;85;80;68
2020-04-02;21;n/d;80;56;71;69;75;65;75;57;79;74;72;64;54;70;79;76;64;74;79;83;75;60
2020-04-02;22;n/d;73;57;64;72;71;58;77;61;75;69;71;62;62;74;75;70;60;67;79;84;69;58
2020-04-02;23;n/d;63;53;53;73;70;34;75;56;72;63;70;66;53;71;70;68;57;63;73;90;69;47
2020-04-02;24;n/d;53;47;58;75;64;25;71;46;72;52;66;66;45;61;68;55;60;59;66;85;72;43
2020-04-03;1;n/d;56;42;61;73;66;28;70;32;74;39;67;64;51;54;66;57;59;52;62;81;71;43
2020-04-03;2;69;55;46;65;68;67;19;68;36;71;42;69;61;50;56;70;60;58;47;65;78;67;59
2020-04-03;3;64;54;46;55;64;66;26;68;51;68;60;64;54;48;60;69;58;53;52;60;73;63;58
2020-04-03;4;59;58;38;48;58;61;39;63;46;65;51;59;42;49;57;61;50;46;50;58;68;60;52
2020-04-03;5;62;55;33;40;53;55;36;62;38;60;45;53;28;46;50;53;39;40;51;54;64;54;40
2020-04-03;6;n/d;46;24;28;51;46;28;62;25;56;36;40;21;46;45;43;31;31;44;51;62;48;28
2020-04-03;7;n/d;43;19;28;48;46;28;61;25;52;29;39;29;43;46;42;36;28;41;51;61;45;30
2020-04-03;8;36;43;25;35;46;46;36;63;42;54;37;45;44;53;50;47;37;36;34;57;56;49;33
2020-04-03;9;34;46;40;42;51;47;42;59;60;61;44;44;51;64;65;51;45;46;50;69;54;57;48
2020-04-03;10;43;54;44;54;59;52;54;65;70;67;53;50;59;70;69;61;59;51;60;70;56;65;56
2020-04-03;11;48;63;55;61;68;55;62;75;75;74;52;60;62;77;71;63;62;52;63;77;60;73;65
2020-04-03;12;67;73;64;71;79;66;72;83;76;81;59;71;71;78;77;71;66;67;65;80;69;80;74
2020-04-03;13;75;84;67;72;80;72;63;82;82;83;70;76;77;77;80;76;71;72;74;80;78;82;78
2020-04-03;14;78;82;66;73;78;76;66;80;86;83;69;80;79;79;72;81;75;76;78;81;82;86;78
2020-04-03;15;80;83;69;72;73;80;79;81;81;84;78;79;76;83;73;82;79;77;79;81;85;86;78
2020-04-03;16;80;81;69;76;76;77;83;82;83;85;73;72;76;82;80;83;77;74;79;82;80;84;76
2020-04-03;17;76;80;66;76;74;72;79;80;80;81;69;67;74;80;80;78;77;72;79;82;79;82;72
2020-04-03;18;72;75;63;75;71;67;65;74;77;76;70;66;74;68;77;73;71;70;77;79;79;80;73
